Number of connections,Number of DNS servers,Avg. size Node list recieved ,Time taken to find all nodes,Time take to test all nodes if online,Number of nodes online  ,Number of nodes offline  
80,,5,0,101966,163,259
80,,5,0,101966,172,246
80,,5,0,101965,184,249
80,,5,0,101963,172,252
80,,5,0,101960,182,253
80,,5,0,101956,169,255
80,,5,0,101955,193,243
80,,5,0,101954,182,251
80,,5,0,101952,165,250
80,,5,0,101950,176,242
80,,5,0,101949,164,248
80,,5,0,101947,168,248
80,,5,0,101947,207,240
80,,5,0,101940,170,247
80,,5,0,101939,171,250
80,,5,0,101939,168,250
80,,5,0,101939,140,253
80,,5,0,101937,163,254
80,,5,0,101930,158,254
80,,5,0,101929,181,239
80,,5,0,101929,171,253
80,,5,0,101926,156,253
80,,5,0,101921,194,247
80,,5,0,101919,159,254
80,,5,0,101916,198,236
80,,5,0,101914,187,245
80,,5,0,101907,166,247
80,,5,0,101905,171,251
80,,5,0,101900,165,249
80,,5,0,101900,162,250
80,,5,0,101897,150,261
80,,5,0,101894,170,253
80,,5,0,101892,190,247
80,,5,0,101882,164,254
80,,5,0,101874,180,245
80,,5,0,101874,172,254
80,,5,0,101873,172,245
80,,5,0,101871,162,259
80,,5,0,101871,157,254
80,,5,0,101866,201,238
80,,5,0,101861,189,240
80,,5,0,101859,185,238
80,,5,0,101852,170,250
80,,5,0,101849,182,247
80,,5,0,101846,168,253
80,,5,0,101844,206,241
80,,5,0,101842,172,248
80,,5,0,101842,172,249
80,,5,0,101841,150,257
80,,5,0,101839,177,252
80,,5,0,101838,195,242
80,,5,0,101837,189,247
80,,5,0,101834,184,244
80,,5,0,101831,183,248
80,,5,0,101829,173,252
80,,5,0,101822,175,243
80,,5,0,101821,151,265
80,,5,0,101821,181,253
80,,5,0,101820,161,255
80,,5,0,101816,177,252
80,,5,0,101815,205,245
80,,5,0,101806,171,247
80,,5,0,101804,178,249
80,,5,0,101804,169,251
80,,5,0,101804,162,253
80,,5,0,101801,165,253
80,,5,0,101799,169,257
80,,5,0,101797,184,242
80,,5,0,101795,162,247
80,,5,0,101786,191,249
80,,5,0,101785,166,251
80,,5,0,101782,162,257
80,,5,0,101780,191,246
80,,5,0,101779,179,246
80,,5,0,101779,181,243
80,,5,0,101778,174,247
80,,5,0,101764,160,250
80,,5,0,101760,170,244
80,,5,0,101760,169,251
80,,5,0,101758,157,255
80,,5,0,101755,166,246
80,,5,0,101752,192,244
80,,5,0,101751,170,251
80,,5,0,101732,199,241
80,,5,0,101729,175,251
80,,5,0,101726,175,252
80,,5,0,101725,170,244
80,,5,0,101723,162,254
80,,5,0,101722,186,248
80,,5,0,101719,191,240
80,,5,0,101703,163,250
80,,5,0,101700,180,250
80,,5,0,101692,178,244
80,,5,0,101675,175,252
80,,5,0,101670,166,253
80,,5,0,101668,179,246
80,,5,0,101668,182,248
80,,5,0,101667,170,248
80,,5,0,101667,163,255
80,,5,0,101666,165,253
80,,5,0,101662,181,245
80,,5,0,101658,161,255
80,,5,0,101657,172,250
80,,5,0,101655,153,258
80,,5,0,101653,166,245
80,,5,0,101649,179,247
80,,5,0,101646,166,251
80,,5,0,101642,192,243
80,,5,0,101633,182,247
80,,5,0,101632,181,245
80,,5,0,101625,144,254
80,,5,0,101620,167,250
80,,5,0,101619,166,246
80,,5,0,101617,165,253
80,,5,0,101616,177,250
80,,5,0,101614,180,251
80,,5,0,101612,165,249
80,,5,0,101610,168,246
80,,5,0,101608,189,237
80,,5,0,101607,159,248
80,,5,0,101603,183,246
80,,5,0,101603,173,247
80,,5,0,101601,171,250
80,,5,0,101598,162,259
80,,5,0,101592,162,246
80,,5,0,101589,170,251
80,,5,0,101584,168,262
80,,5,0,101583,187,246
80,,5,0,101578,156,255
80,,5,0,101577,175,246
80,,5,0,101571,167,255
80,,5,0,101569,182,246
80,,5,0,101568,165,250
80,,5,0,101568,188,245
80,,5,0,101562,194,246
80,,5,0,101559,184,243
80,,5,0,101557,149,258
80,,5,0,101555,186,244
80,,5,0,101550,166,249
80,,5,0,101548,166,249
80,,5,0,101546,172,241
80,,5,0,101546,182,247
80,,5,0,101542,173,248
80,,5,0,101540,169,244
80,,5,0,101540,167,256
80,,5,0,101539,156,260
80,,5,0,101538,169,257
80,,5,0,101535,159,258
80,,5,0,101535,160,249
80,,5,0,101534,157,252
80,,5,0,101528,175,245
80,,5,0,101527,157,258
80,,5,0,101526,160,257
80,,5,0,101524,174,251
80,,5,0,101523,164,254
80,,5,0,101512,165,252
80,,5,0,101504,193,241
80,,5,0,101503,151,252
80,,5,0,101502,183,243
80,,5,0,101496,209,239
80,,5,0,101495,171,248
80,,5,0,101488,188,249
80,,5,0,101487,179,249
80,,5,0,101486,166,248
80,,5,0,101485,158,249
80,,5,0,101485,173,248
80,,5,0,101483,174,248
80,,5,0,101482,186,257
80,,5,0,101480,173,246
80,,5,0,101479,181,245
80,,5,0,101477,169,246
80,,5,0,101477,169,247
80,,5,0,101476,186,249
80,,5,0,101476,168,246
80,,5,0,101471,176,243
80,,5,0,101468,179,243
80,,5,0,101466,160,259
80,,5,0,101465,176,248
80,,5,0,101457,164,251
80,,5,0,101453,160,249
80,,5,0,101453,192,243
80,,5,0,101448,178,250
80,,5,0,101436,161,255
80,,5,0,101433,155,251
80,,5,0,101432,178,248
80,,5,0,101422,207,243
80,,5,0,101414,184,237
80,,5,0,101412,178,247
80,,5,0,101410,179,254
80,,5,0,101409,199,242
80,,5,0,101407,164,248
80,,5,0,101405,191,243
80,,5,0,101405,171,250
80,,5,0,101404,194,246
80,,5,0,101400,160,249
80,,5,0,101397,165,250
80,,5,0,101395,180,246
80,,5,0,101394,181,242
80,,5,0,101392,194,241
80,,5,0,101391,161,256
80,,5,0,101382,191,241
80,,5,0,101375,185,246
80,,5,0,101374,163,249
80,,5,0,101370,171,243
80,,5,0,101369,172,241
80,,5,0,101368,167,244
80,,5,0,101359,180,250
80,,5,0,101353,171,252
80,,5,0,101348,173,257
80,,5,0,101346,178,246
80,,5,0,101341,171,252
80,,5,0,101337,151,250
80,,5,0,101334,169,240
80,,5,0,101334,172,248
80,,5,0,101334,179,246
80,,5,0,101332,190,237
80,,5,0,101331,167,250
80,,5,0,101330,163,256
80,,5,0,101329,174,245
80,,5,0,101329,164,251
80,,5,0,101328,143,254
80,,5,0,101327,161,251
80,,5,0,101327,173,250
80,,5,0,101325,170,245
80,,5,0,101324,160,246
80,,5,0,101323,207,242
80,,5,0,101322,167,249
80,,5,0,101322,174,251
80,,5,0,101320,178,251
80,,5,0,101317,179,251
80,,5,0,101314,174,245
80,,5,0,101312,170,247
80,,5,0,101312,187,248
80,,5,0,101309,178,247
80,,5,0,101307,168,250
80,,5,0,101300,169,251
80,,5,0,101298,185,247
80,,5,0,101297,170,247
80,,5,0,101295,178,252
80,,5,0,101292,168,241
80,,5,0,101291,166,259
80,,5,0,101289,172,251
80,,5,0,101288,176,244
80,,5,0,101284,175,254
80,,5,0,101283,165,252
80,,5,0,101283,178,248
80,,5,0,101282,150,258
80,,5,0,101281,174,247
80,,5,0,101279,159,257
80,,5,0,101279,170,247
80,,5,0,101279,166,245
80,,5,0,101277,173,248
80,,5,0,101276,164,247
80,,5,0,101272,181,249
80,,5,0,101272,188,243
80,,5,0,101270,176,246
80,,5,0,101270,180,246
80,,5,0,101269,163,255
80,,5,0,101264,155,258
80,,5,0,101264,188,245
80,,5,0,101263,169,246
80,,5,0,101259,175,245
80,,5,0,101258,179,245
80,,5,0,101255,189,243
80,,5,0,101254,189,239
80,,5,0,101250,203,240
80,,5,0,101249,180,244
80,,5,0,101248,170,252
80,,5,0,101247,185,237
80,,5,0,101246,165,242
80,,5,0,101241,184,244
80,,5,0,101233,170,247
80,,5,0,101228,185,252
80,,5,0,101224,164,243
80,,5,0,101223,172,256
80,,5,0,101220,187,239
80,,5,0,101219,166,246
80,,5,0,101219,177,241
80,,5,0,101213,164,242
80,,5,0,101208,190,242
80,,5,0,101206,182,247
80,,5,0,101196,165,249
80,,5,0,101191,187,240
80,,5,0,101191,159,257
80,,5,0,101190,150,255
80,,5,0,101187,185,244
80,,5,0,101187,164,244
80,,5,0,101185,177,245
80,,5,0,101184,187,246
80,,5,0,101184,189,248
80,,5,0,101183,181,246
80,,5,0,101183,176,243
80,,5,0,101182,189,250
80,,5,0,101180,193,245
80,,5,0,101179,180,249
80,,5,0,101179,176,251
80,,5,0,101178,168,238
80,,5,0,101176,183,247
80,,5,0,101176,169,246
80,,5,0,101175,175,250
80,,5,0,101173,176,248
80,,5,0,101169,169,245
80,,5,0,101167,175,250
80,,5,0,101164,169,252
80,,5,0,101157,160,252
80,,5,0,101157,175,244
80,,5,0,101155,156,245
80,,5,0,101152,174,251
80,,5,0,101142,172,247
80,,5,0,101141,171,254
80,,5,0,101141,177,251
80,,5,0,101138,162,249
80,,5,0,101138,169,255
80,,5,0,101137,169,248
80,,5,0,101136,183,240
80,,5,0,101134,190,241
80,,5,0,101134,162,256
80,,5,0,101129,167,249
80,,5,0,101128,176,247
80,,5,0,101127,185,240
80,,5,0,101114,165,246
80,,5,0,101113,174,243
80,,5,0,101112,187,249
80,,5,0,101108,157,254
80,,5,0,101105,180,244
80,,5,0,101105,174,251
80,,5,0,101104,188,241
80,,5,0,101104,173,252
80,,5,0,101103,185,247
80,,5,0,101102,173,249
80,,5,0,101101,191,247
80,,5,0,101101,177,244
80,,5,0,101100,192,242
80,,5,0,101099,175,247
80,,5,0,101096,192,238
80,,5,0,101091,146,255
80,,5,0,101090,175,253
80,,5,0,101090,188,251
80,,5,0,101088,173,248
80,,5,0,101085,174,246
80,,5,0,101085,169,248
80,,5,0,101082,176,247
80,,5,0,101082,185,247
80,,5,0,101080,167,248
80,,5,0,101073,162,246
80,,5,0,101071,163,251
80,,5,0,101070,175,252
80,,5,0,101069,200,244
80,,5,0,101067,162,245
80,,5,0,101066,189,248
80,,5,0,101062,184,245
80,,5,0,101062,177,243
80,,5,0,101057,170,250
80,,5,0,101055,173,250
80,,5,0,101051,163,256
80,,5,0,101050,162,251
80,,5,0,101044,178,248
80,,5,0,101043,164,257
80,,5,0,101040,184,247
80,,5,0,101040,158,247
80,,5,0,101040,177,252
80,,5,0,101039,173,249
80,,5,0,101039,163,249
80,,5,0,101037,166,247
80,,5,0,101035,171,250
80,,5,0,101033,179,243
80,,5,0,101027,175,247
80,,5,0,101017,181,243
80,,5,0,101016,175,244
80,,5,0,101015,185,250
80,,5,0,101015,173,243
80,,5,0,101015,177,250
80,,5,0,101014,190,240
80,,5,0,101010,172,250
80,,5,0,101005,190,235
80,,5,0,100998,179,243
80,,5,0,100994,162,254
80,,5,0,100989,170,251
80,,5,0,100987,178,245
80,,5,0,100983,178,242
80,,5,0,100973,204,239
80,,5,0,100970,187,251
80,,5,0,100970,173,249
80,,5,0,100969,169,253
80,,5,0,100969,161,251
80,,5,0,100968,176,243
80,,5,0,100967,156,252
80,,5,0,100965,177,242
80,,5,0,100956,171,248
80,,5,0,100954,173,247
80,,5,0,100952,184,242
80,,5,0,100950,163,250
80,,5,0,100949,168,246
80,,5,0,100948,182,239
80,,5,0,100948,169,259
80,,5,0,100946,161,248
80,,5,0,100941,156,251
80,,5,0,100940,158,255
80,,5,0,100929,169,247
80,,5,0,100921,172,253
80,,5,0,100921,176,246
80,,5,0,100919,186,242
80,,5,0,100915,181,245
80,,5,0,100913,201,237
80,,5,0,100910,162,247
80,,5,0,100910,183,248
80,,5,0,100909,189,240
80,,5,0,100907,165,251
80,,5,0,100891,196,247
80,,5,0,100886,156,254
80,,5,0,100886,166,244
80,,5,0,100880,187,247
80,,5,0,100880,188,238
80,,5,0,100879,159,250
80,,5,0,100879,175,244
80,,5,0,100879,176,248
80,,5,0,100878,190,244
80,,5,0,100875,158,253
80,,5,0,100875,168,249
80,,5,0,100873,181,244
80,,5,0,100871,178,247
80,,5,0,100870,169,246
80,,5,0,100870,170,252
80,,5,0,100868,163,251
80,,5,0,100866,162,247
80,,5,0,100866,176,251
80,,5,0,100865,170,247
80,,5,0,100865,176,246
80,,5,0,100863,166,246
80,,5,0,100863,170,253
80,,5,0,100861,177,245
80,,5,0,100859,170,248
80,,5,0,100859,182,248
80,,5,0,100857,166,243
80,,5,0,100847,165,243
80,,5,0,100840,206,237
80,,5,0,100839,201,242
80,,5,0,100837,162,253
80,,5,0,100832,167,251
80,,5,0,100830,158,259
80,,5,0,100829,160,253
80,,5,0,100828,154,257
80,,5,0,100821,182,242
80,,5,0,100820,158,249
80,,5,0,100820,179,245
80,,5,0,100817,175,240
80,,5,0,100815,159,249
80,,5,0,100812,181,246
80,,5,0,100810,168,252
80,,5,0,100809,180,240
80,,5,0,100809,172,246
80,,5,0,100804,169,244
80,,5,0,100804,193,237
80,,5,0,100801,208,235
80,,5,0,100800,177,247
80,,5,0,100800,160,253
80,,5,0,100798,193,240
80,,5,0,100796,179,243
80,,5,0,100796,172,247
80,,5,0,100794,173,245
80,,5,0,100789,195,243
80,,5,0,100788,160,249
80,,5,0,100782,180,245
80,,5,0,100777,186,245
80,,5,0,100777,163,253
80,,5,0,100775,171,253
80,,5,0,100775,188,245
80,,5,0,100772,180,246
80,,5,0,100772,176,242
80,,5,0,100772,163,249
80,,5,0,100769,166,252
80,,5,0,100764,169,252
80,,5,0,100760,161,256
80,,5,0,100759,188,231
80,,5,0,100758,187,241
80,,5,0,100757,175,245
80,,5,0,100754,169,247
80,,5,0,100749,172,246
80,,5,0,100747,176,252
80,,5,0,100746,172,252
80,,5,0,100744,171,250
80,,5,0,100738,164,250
80,,5,0,100738,188,244
80,,5,0,100732,164,249
80,,5,0,100728,163,249
80,,5,0,100720,181,248
80,,5,0,100719,175,244
80,,5,0,100716,202,240
80,,5,0,100714,182,249
80,,5,0,100708,196,243
80,,5,0,100706,192,241
80,,5,0,100704,176,245
80,,5,0,100702,182,244
80,,5,0,100700,161,249
80,,5,0,100698,161,249
80,,5,0,100697,162,252
80,,5,0,100696,168,238
80,,5,0,100695,169,248
80,,5,0,100694,156,252
80,,5,0,100693,184,242
80,,5,0,100684,200,243
80,,5,0,100681,172,248
80,,5,0,100679,164,251
80,,5,0,100679,152,249
80,,5,0,100678,189,242
80,,5,0,100674,164,246
80,,5,0,100674,163,251
80,,5,0,100672,169,252
80,,5,0,100669,176,249
80,,5,0,100669,170,246
80,,5,0,100663,178,246
80,,5,0,100663,173,251
80,,5,0,100659,175,242
80,,5,0,100658,155,245
80,,5,0,100658,175,253
80,,5,0,100657,180,244
80,,5,0,100657,170,251
80,,5,0,100654,170,245
80,,5,0,100652,179,241
80,,5,0,100651,188,245
80,,5,0,100650,161,248
80,,5,0,100647,155,248
80,,5,0,100646,192,239
80,,5,0,100645,170,242
80,,5,0,100642,173,249
80,,5,0,100641,164,253
80,,5,0,100640,192,242
80,,5,0,100637,172,245
80,,5,0,100635,174,242
80,,5,0,100634,175,243
80,,5,0,100633,183,243
80,,5,0,100631,171,250
80,,5,0,100630,158,252
80,,5,0,100629,177,247
80,,5,0,100625,170,249
80,,5,0,100624,188,246
80,,5,0,100623,166,251
80,,5,0,100621,173,247
80,,5,0,100620,171,247
80,,5,0,100619,178,248
80,,5,0,100618,180,246
80,,5,0,100606,156,252
80,,5,0,100605,164,258
80,,5,0,100604,180,250
80,,5,0,100602,176,252
80,,5,0,100601,177,246
80,,5,0,100599,171,244
80,,5,0,100598,165,249
80,,5,0,100588,174,250
80,,5,0,100588,153,258
80,,5,0,100587,162,260
80,,5,0,100586,177,244
80,,5,0,100581,168,258
80,,5,0,100578,175,243
80,,5,0,100574,163,251
80,,5,0,100574,164,252
80,,5,0,100572,185,244
80,,5,0,100572,162,249
80,,5,0,100572,188,249
80,,5,0,100571,169,248
80,,5,0,100567,181,246
80,,5,0,100565,159,251
80,,5,0,100557,175,242
80,,5,0,100556,166,249
80,,5,0,100554,159,244
80,,5,0,100554,193,241
80,,5,0,100553,178,246
80,,5,0,100551,191,247
80,,5,0,100550,186,243
80,,5,0,100550,192,237
80,,5,0,100547,174,246
80,,5,0,100544,157,248
80,,5,0,100541,198,230
80,,5,0,100540,180,247
80,,5,0,100540,172,248
80,,5,0,100536,173,245
80,,5,0,100533,171,252
80,,5,0,100532,173,238
80,,5,0,100529,170,242
80,,5,0,100527,168,256
80,,5,0,100524,180,246
80,,5,0,100520,182,242
80,,5,0,100518,180,241
80,,5,0,100517,174,248
80,,5,0,100517,169,248
80,,5,0,100517,178,247
80,,5,0,100515,172,244
80,,5,0,100514,160,251
80,,5,0,100513,183,243
80,,5,0,100510,163,248
80,,5,0,100502,164,249
80,,5,0,100499,180,250
80,,5,0,100497,161,256
80,,5,0,100495,163,244
80,,5,0,100491,158,245
80,,5,0,100486,166,251
80,,5,0,100485,171,253
80,,5,0,100479,162,251
80,,5,0,100477,197,237
80,,5,0,100476,180,244
80,,5,0,100474,176,247
80,,5,0,100471,179,252
80,,5,0,100466,172,243
80,,5,0,100465,197,243
80,,5,0,100461,165,243
80,,5,0,100460,173,245
80,,5,0,100456,190,242
80,,5,0,100455,181,240
80,,5,0,100453,178,241
80,,5,0,100445,163,250
80,,5,0,100444,180,250
80,,5,0,100444,167,248
80,,5,0,100443,174,250
80,,5,0,100442,171,252
80,,5,0,100441,154,244
80,,5,0,100438,174,245
80,,5,0,100436,179,252
80,,5,0,100430,181,249
80,,5,0,100427,188,243
80,,5,0,100427,173,248
80,,5,0,100425,177,248
80,,5,0,100419,195,242
80,,5,0,100418,161,248
80,,5,0,100418,175,249
80,,5,0,100418,174,244
80,,5,0,100413,182,247
80,,5,0,100413,191,238
80,,5,0,100411,158,253
80,,5,0,100411,178,250
80,,5,0,100410,162,250
80,,5,0,100406,165,245
80,,5,0,100402,158,254
80,,5,0,100401,184,241
80,,5,0,100399,168,254
80,,5,0,100399,176,247
80,,5,0,100396,158,249
80,,5,0,100395,170,248
80,,5,0,100395,184,246
80,,5,0,100387,176,244
80,,5,0,100385,194,243
80,,5,0,100383,188,242
80,,5,0,100382,165,250
80,,5,0,100381,171,240
80,,5,0,100376,155,253
80,,5,0,100374,175,247
80,,5,0,100367,164,249
80,,5,0,100366,161,254
80,,5,0,100364,177,246
80,,5,0,100363,170,245
80,,5,0,100361,187,235
80,,5,0,100361,169,246
80,,5,0,100360,177,252
80,,5,0,100359,193,233
80,,5,0,100358,148,253
80,,5,0,100358,162,255
80,,5,0,100356,173,246
80,,5,0,100356,171,242
80,,5,0,100353,176,252
80,,5,0,100350,181,243
80,,5,0,100342,212,237
80,,5,0,100337,170,248
80,,5,0,100336,173,247
80,,5,0,100331,175,252
80,,5,0,100329,178,250
80,,5,0,100327,180,250
80,,5,0,100325,159,251
80,,5,0,100321,158,246
80,,5,0,100321,158,250
80,,5,0,100316,177,248
80,,5,0,100313,165,251
80,,5,0,100311,152,253
80,,5,0,100309,167,257
80,,5,0,100309,186,241
80,,5,0,100308,147,252
80,,5,0,100306,189,244
80,,5,0,100306,171,244
80,,5,0,100300,156,254
80,,5,0,100294,185,235
80,,5,0,100291,173,248
80,,5,0,100280,167,242
80,,5,0,100276,182,242
80,,5,0,100275,186,239
80,,5,0,100270,181,242
80,,5,0,100270,156,249
80,,5,0,100268,155,246
80,,5,0,100268,168,245
80,,5,0,100268,176,247
80,,5,0,100266,160,241
80,,5,0,100260,184,251
80,,5,0,100259,170,252
80,,5,0,100258,189,243
80,,5,0,100257,184,246
80,,5,0,100257,169,248
80,,5,0,100257,173,247
80,,5,0,100256,156,247
80,,5,0,100255,174,246
80,,5,0,100254,168,251
80,,5,0,100253,188,239
80,,5,0,100253,157,253
80,,5,0,100250,159,246
80,,5,0,100246,175,252
80,,5,0,100245,178,243
80,,5,0,100241,158,251
80,,5,0,100240,166,253
80,,5,0,100240,150,247
80,,5,0,100236,192,245
80,,5,0,100235,169,257
80,,5,0,100235,186,245
80,,5,0,100234,184,245
80,,5,0,100233,161,248
80,,5,0,100227,161,256
80,,5,0,100226,182,245
80,,5,0,100225,180,246
80,,5,0,100222,172,253
80,,5,0,100220,177,245
80,,5,0,100219,171,245
80,,5,0,100218,179,250
80,,5,0,100218,183,243
80,,5,0,100216,192,237
80,,5,0,100214,149,250
80,,5,0,100213,159,253
80,,5,0,100213,158,255
80,,5,0,100212,176,248
80,,5,0,100211,162,246
80,,5,0,100210,182,247
80,,5,0,100208,167,245
80,,5,0,100208,190,244
80,,5,0,100208,160,249
80,,5,0,100208,170,252
80,,5,0,100207,155,253
80,,5,0,100205,168,250
80,,5,0,100204,181,245
80,,5,0,100198,160,248
80,,5,0,100195,179,246
80,,5,0,100195,164,252
80,,5,0,100193,177,250
80,,5,0,100191,179,239
80,,5,0,100185,159,253
80,,5,0,100183,170,250
80,,5,0,100179,159,243
80,,5,0,100179,184,242
80,,5,0,100177,147,248
80,,5,0,100173,151,255
80,,5,0,100164,179,241
80,,5,0,100162,159,246
80,,5,0,100162,164,258
80,,5,0,100162,179,240
80,,5,0,100155,171,245
80,,5,0,100153,163,254
80,,5,0,100152,155,258
80,,5,0,100150,182,240
80,,5,0,100147,175,244
80,,5,0,100145,177,251
80,,5,0,100142,175,245
80,,5,0,100141,179,240
80,,5,0,100141,168,244
80,,5,0,100138,177,249
80,,5,0,100138,156,247
80,,5,0,100138,161,251
80,,5,0,100136,165,246
80,,5,0,100134,179,243
80,,5,0,100134,154,252
80,,5,0,100134,151,245
80,,5,0,100130,164,250
80,,5,0,100127,156,253
80,,5,0,100126,171,247
80,,5,0,100126,173,245
80,,5,0,100122,147,256
80,,5,0,100120,186,239
80,,5,0,100111,165,244
80,,5,0,100108,177,242
80,,5,0,100107,163,242
80,,5,0,100106,152,252
80,,5,0,100106,173,246
80,,5,0,100103,182,240
80,,5,0,100103,173,246
80,,5,0,100099,170,250
80,,5,0,100098,174,248
80,,5,0,100092,178,247
80,,5,0,100091,166,249
80,,5,0,100091,176,247
80,,5,0,100088,166,255
80,,5,0,100084,163,248
80,,5,0,100080,173,245
80,,5,0,100078,182,245
80,,5,0,100077,178,248
80,,5,0,100074,182,245
80,,5,0,100074,158,250
80,,5,0,100062,178,240
80,,5,0,100061,151,257
80,,5,0,100059,190,243
80,,5,0,100059,179,242
80,,5,0,100059,188,243
80,,5,0,100053,174,248
80,,5,0,100052,167,248
80,,5,0,100048,160,251
80,,5,0,100047,170,251
80,,5,0,100045,175,248
80,,5,0,100044,162,248
80,,5,0,100044,180,234
80,,5,0,100042,185,243
80,,5,0,100041,172,251
80,,5,0,100037,181,246
80,,5,0,100037,173,244
80,,5,0,100037,170,250
80,,5,0,100036,177,240
80,,5,0,100028,176,247
80,,5,0,100026,170,242
80,,5,0,100016,157,249
80,,5,0,100015,184,242
80,,5,0,100014,159,248
80,,5,0,100013,174,243
80,,5,0,100011,163,256
80,,5,0,100008,151,245
80,,5,0,100004,178,242
80,,5,0,100004,183,247
80,,5,0,100002,167,250
80,,5,0,99999,181,245
80,,5,0,99999,168,246
80,,5,0,99997,170,245
80,,5,0,99995,167,250
80,,5,0,99994,176,246
80,,5,0,99992,171,252
80,,5,0,99992,165,240
80,,5,0,99992,189,241
80,,5,0,99990,184,247
80,,5,0,99989,162,248
80,,5,0,99989,161,243
80,,5,0,99987,153,251
80,,5,0,99986,163,246
80,,5,0,99985,158,253
80,,5,0,99983,190,244
80,,5,0,99981,151,254
80,,5,0,99974,194,235
80,,5,0,99973,193,243
80,,5,0,99970,155,252
80,,5,0,99964,167,243
80,,5,0,99964,168,248
80,,5,0,99960,197,248
80,,5,0,99959,159,253
80,,5,0,99959,163,250
80,,5,0,99953,165,248
80,,5,0,99952,174,246
80,,5,0,99951,164,242
80,,5,0,99950,162,249
80,,5,0,99950,177,250
80,,5,0,99948,158,248
80,,5,0,99947,166,245
80,,5,0,99946,177,246
80,,5,0,99945,191,240
80,,5,0,99941,165,254
80,,5,0,99938,176,248
80,,5,0,99936,183,247
80,,5,0,99935,160,247
80,,5,0,99934,184,248
80,,5,0,99932,171,246
80,,5,0,99931,202,242
80,,5,0,99931,162,250
80,,5,0,99929,155,248
80,,5,0,99926,179,243
80,,5,0,99926,173,248
80,,5,0,99924,184,242
80,,5,0,99922,163,247
80,,5,0,99915,158,244
80,,5,0,99915,171,240
80,,5,0,99912,146,258
80,,5,0,99912,164,249
80,,5,0,99911,159,250
80,,5,0,99901,186,234
80,,5,0,99897,170,248
80,,5,0,99894,167,246
80,,5,0,99893,148,251
80,,5,0,99890,174,243
80,,5,0,99890,191,242
80,,5,0,99889,166,241
80,,5,0,99888,165,250
80,,5,0,99888,171,249
80,,5,0,99885,155,257
80,,5,0,99882,164,242
80,,5,0,99881,183,240
80,,5,0,99878,185,244
80,,5,0,99878,182,242
80,,5,0,99876,167,251
80,,5,0,99875,149,250
80,,5,0,99869,167,245
80,,5,0,99869,181,248
80,,5,0,99868,167,244
80,,5,0,99866,181,245
80,,5,0,99864,171,247
80,,5,0,99861,165,241
80,,5,0,99861,173,246
80,,5,0,99861,149,249
80,,5,0,99858,146,260
80,,5,0,99858,178,236
80,,5,0,99857,181,253
80,,5,0,99857,150,244
80,,5,0,99856,168,246
80,,5,0,99855,189,239
80,,5,0,99854,148,251
80,,5,0,99851,179,239
80,,5,0,99850,181,239
80,,5,0,99842,177,245
80,,5,0,99840,186,250
80,,5,0,99839,170,246
80,,5,0,99839,191,242
80,,5,0,99839,162,246
80,,5,0,99837,186,243
80,,5,0,99837,160,249
80,,5,0,99830,198,241
80,,5,0,99830,183,243
80,,5,0,99829,184,244
80,,5,0,99828,185,240
80,,5,0,99826,160,247
80,,5,0,99825,172,243
80,,5,0,99823,184,244
80,,5,0,99822,154,248
80,,5,0,99819,175,244
80,,5,0,99818,169,243
80,,5,0,99817,164,248
80,,5,0,99817,176,249
80,,5,0,99817,160,251
80,,5,0,99813,185,252
80,,5,0,99813,162,251
80,,5,0,99810,171,243
80,,5,0,99806,179,253
80,,5,0,99803,179,252
80,,5,0,99803,177,244
80,,5,0,99802,176,240
80,,5,0,99802,159,248
80,,5,0,99801,196,234
80,,5,0,99799,175,239
80,,5,0,99798,179,245
80,,5,0,99798,192,233
80,,5,0,99796,161,245
80,,5,0,99794,179,238
80,,5,0,99794,148,258
80,,5,0,99792,207,235
80,,5,0,99790,178,247
80,,5,0,99789,173,243
80,,5,0,99785,177,249
80,,5,0,99784,167,241
80,,5,0,99784,156,248
80,,5,0,99779,155,256
80,,5,0,99775,179,248
80,,5,0,99771,177,242
80,,5,0,99767,159,252
80,,5,0,99766,176,248
80,,5,0,99762,169,249
80,,5,0,99759,163,249
80,,5,0,99757,187,238
80,,5,0,99756,173,244
80,,5,0,99751,174,249
80,,5,0,99751,155,250
80,,5,0,99747,184,241
80,,5,0,99747,161,248
80,,5,0,99743,178,251
80,,5,0,99743,177,243
80,,5,0,99739,168,247
80,,5,0,99739,166,245
80,,5,0,99739,163,246
80,,5,0,99735,154,250
80,,5,0,99734,184,240
80,,5,0,99733,213,237
80,,5,0,99733,179,249
80,,5,0,99728,199,233
80,,5,0,99728,183,243
80,,5,0,99728,144,256
80,,5,0,99727,175,247
80,,5,0,99726,157,244
80,,5,0,99726,167,246
80,,5,0,99725,168,245
80,,5,0,99720,150,253
80,,5,0,99719,171,248
80,,5,0,99718,186,246
80,,5,0,99716,173,244
80,,5,0,99716,174,247
80,,5,0,99715,175,246
80,,5,0,99713,196,239
80,,5,0,99712,166,245
80,,5,0,99710,170,249
80,,5,0,99709,167,244
80,,5,0,99706,186,238
80,,5,0,99706,166,245
80,,5,0,99704,170,248
80,,5,0,99703,170,255
80,,5,0,99702,194,242
80,,5,0,99700,156,247
80,,5,0,99699,179,244
80,,5,0,99690,186,240
80,,5,0,99686,168,248
80,,5,0,99685,158,249
80,,5,0,99683,169,248
80,,5,0,99683,166,243
80,,5,0,99682,173,248
