Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline
50,100,13,0,30000,49,54
50,100,14,0,30000,39,63
50,100,15,0,30000,40,61
50,100,15,0,30000,40,61
50,100,14,0,30000,39,63
50,100,16,0,30000,40,62
50,100,12,0,30000,42,59
50,100,14,0,30000,39,63
50,100,10,0,30000,42,60
50,100,12,0,30000,44,57
50,100,16,0,30000,41,60
50,100,16,0,30000,41,60
50,100,13,0,30000,37,64
50,100,12,0,30000,44,57
50,100,12,0,30000,44,57
50,100,11,0,30000,33,69
50,100,12,0,30000,44,57
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,11,0,30000,33,69
50,100,11,0,30000,33,69
50,100,12,0,30000,44,57
50,100,12,0,30000,44,57
50,100,15,0,30000,42,59
50,100,21,0,30000,44,59
50,100,21,0,30000,44,59
50,100,19,0,30000,30,71
50,100,12,0,30000,42,59
50,100,12,0,30000,42,59
50,100,10,0,30000,42,60
50,100,24,0,30000,34,69
50,100,13,0,30000,44,57
50,100,13,0,30000,44,57
50,100,19,0,30000,30,71
50,100,10,0,30000,42,60
50,100,10,0,30000,42,60
50,100,12,0,30000,42,60
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,9,0,30000,34,67
50,100,9,0,30000,34,67
50,100,9,0,30000,34,67
50,100,9,0,30000,34,67
50,100,13,0,30000,37,64
50,100,13,0,30000,37,64
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,14,0,30000,50,51
50,100,10,0,30000,47,54
50,100,10,0,30000,47,54
50,100,10,0,30000,47,54
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,14,0,30000,44,60
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,44,60
50,100,14,0,30000,44,60
50,100,12,0,30000,39,62
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,14,0,30000,50,51
50,100,16,0,30000,36,66
50,100,16,0,30000,40,62
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,16,0,30000,43,59
50,100,16,0,30000,36,66
50,100,10,0,30000,47,54
50,100,13,0,30000,36,65
50,100,10,0,30000,47,54
50,100,10,0,30000,47,54
50,100,15,0,30000,39,62
50,100,17,0,30000,37,65
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,11,0,30000,39,62
50,100,11,0,30000,39,62
50,100,11,0,30000,39,62
50,100,11,0,30000,39,62
50,100,16,0,30000,45,56
50,100,16,0,30000,45,56
50,100,12,0,30000,47,54
50,100,8,0,30000,37,64
50,100,16,0,30000,30,71
50,100,16,0,30000,30,71
50,100,8,0,30000,46,55
50,100,13,0,30000,52,52
50,100,13,0,30000,38,63
50,100,18,0,30000,45,58
50,100,18,0,30000,45,58
50,100,9,0,30000,42,59
50,100,9,0,30000,42,59
50,100,9,0,30000,42,59
50,100,18,0,30000,42,59
50,100,14,0,30000,32,69
50,100,13,0,30000,52,52
50,100,13,0,30000,52,52
50,100,13,0,30000,35,66
50,100,16,0,30000,40,62
50,100,15,0,30000,35,67
50,100,12,0,30000,41,61
50,100,13,0,30000,42,59
50,100,15,0,30000,39,62
50,100,8,0,30000,36,65
50,100,18,0,30000,34,69
50,100,13,0,30000,40,61
50,100,15,0,30000,39,62
50,100,18,0,30000,34,69
50,100,17,0,30000,39,63
50,100,18,0,30000,34,69
50,100,14,0,30000,36,65
50,100,15,0,30000,38,64
50,100,8,0,30000,46,55
50,100,8,0,30000,46,55
50,100,8,0,30000,46,55
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,42,59
50,100,13,0,30000,45,56
50,100,12,0,30000,39,62
50,100,11,0,30000,48,53
50,100,10,0,30000,39,62
50,100,10,0,30000,41,60
50,100,11,0,30000,48,53
50,100,17,0,30000,39,63
50,100,11,0,30000,48,53
50,100,17,0,30000,39,63
50,100,13,0,30000,48,54
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,14,0,30000,39,62
50,100,17,0,30000,39,63
50,100,13,0,30000,48,54
50,100,13,0,30000,48,54
50,100,13,0,30000,48,54
50,100,13,0,30000,48,54
50,100,12,0,30000,39,62
50,100,20,0,30000,40,61
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,14,0,30000,39,62
50,100,15,0,30000,43,58
50,100,14,0,30000,39,62
50,100,12,0,30000,47,54
50,100,20,0,30000,36,67
50,100,20,0,30000,36,67
50,100,20,0,30000,36,67
50,100,15,0,30000,43,58
50,100,15,0,30000,43,58
50,100,15,0,30000,39,64
50,100,15,0,30000,39,64
50,100,16,0,30000,37,66
50,100,16,0,30000,37,66
50,100,16,0,30000,37,66
50,100,16,0,30000,37,66
50,100,26,0,30000,35,69
50,100,19,0,30000,37,65
50,100,19,0,30000,48,54
50,100,19,0,30000,48,54
50,100,19,0,30000,48,54
50,100,13,0,30000,38,63
50,100,13,0,30000,38,63
50,100,13,0,30000,38,63
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,18,0,30000,42,59
50,100,19,0,30000,48,54
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,20,0,30000,40,61
50,100,7,0,30000,44,57
50,100,7,0,30000,44,57
50,100,18,0,30000,47,54
50,100,18,0,30000,47,54
50,100,18,0,30000,47,54
50,100,18,0,30000,47,54
50,100,18,0,30000,46,56
50,100,14,0,30000,36,65
50,100,18,0,30000,46,56
50,100,18,0,30000,46,56
50,100,18,0,30000,46,56
50,100,18,0,30000,46,56
50,100,18,0,30000,46,56
50,100,18,0,30000,46,56
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,17,0,30000,41,60
50,100,17,0,30000,41,60
50,100,17,0,30000,41,60
50,100,17,0,30000,41,60
50,100,14,0,30000,47,54
50,100,10,0,30000,45,56
50,100,14,0,30000,40,61
50,100,14,0,30000,32,69
50,100,10,0,30000,45,56
50,100,10,0,30000,45,56
50,100,10,0,30000,45,56
50,100,11,0,30000,45,56
50,100,8,0,30000,36,65
50,100,8,0,30000,36,65
50,100,14,0,30000,42,61
50,100,14,0,30000,42,61
50,100,14,0,30000,42,61
50,100,14,0,30000,42,61
50,100,10,0,30000,44,58
50,100,10,0,30000,44,58
50,100,10,0,30000,44,58
50,100,10,0,30000,44,58
50,100,16,0,30000,47,54
50,100,16,0,30000,47,54
50,100,16,0,30000,47,54
50,100,20,0,30000,43,60
50,100,12,0,30000,38,63
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,11,0,30000,45,56
50,100,9,0,30000,46,55
50,100,9,0,30000,46,55
50,100,18,0,30000,37,66
50,100,18,0,30000,37,66
50,100,12,0,30000,39,62
50,100,12,0,30000,39,62
50,100,17,0,30000,42,59
50,100,17,0,30000,42,59
50,100,17,0,30000,42,59
50,100,13,0,30000,38,65
50,100,14,0,30000,41,60
50,100,9,0,30000,48,53
50,100,12,0,30000,36,65
50,100,12,0,30000,36,65
50,100,12,0,30000,36,65
50,100,10,0,30000,44,57
50,100,10,0,30000,44,57
50,100,13,0,30000,48,53
50,100,13,0,30000,48,53
50,100,13,0,30000,48,53
50,100,13,0,30000,48,53
50,100,13,0,30000,48,53
50,100,20,0,30000,43,60
50,100,14,0,30000,43,58
50,100,14,0,30000,43,58
50,100,14,0,30000,43,58
50,100,14,0,30000,43,58
50,100,16,0,30000,39,63
50,100,16,0,30000,39,63
50,100,14,0,30000,35,67
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,9,0,30000,45,56
50,100,19,0,30000,48,54
50,100,19,0,30000,48,54
50,100,10,0,30000,43,58
50,100,14,0,30000,41,60
50,100,14,0,30000,41,60
50,100,10,0,30000,43,58
50,100,14,0,30000,47,54
50,100,14,0,30000,47,54
50,100,14,0,30000,47,54
50,100,15,0,30000,38,65
50,100,14,0,30000,37,66
50,100,15,0,30000,38,65
50,100,12,0,30000,34,67
50,100,16,0,30000,42,59
50,100,14,0,30000,35,67
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,54,47
50,100,12,0,30000,52,49
50,100,16,0,30000,42,59
50,100,12,0,30000,52,49
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,12,0,30000,52,49
50,100,13,0,30000,36,67
50,100,16,0,30000,42,59
50,100,12,0,30000,52,49
50,100,11,0,30000,43,59
50,100,14,0,30000,40,62
50,100,12,0,30000,41,60
50,100,18,0,30000,39,65
50,100,16,0,30000,41,61
50,100,12,0,30000,41,60
50,100,12,0,30000,41,60
50,100,17,0,30000,41,61
50,100,18,0,30000,36,67
50,100,18,0,30000,36,67
50,100,18,0,30000,36,67
50,100,18,0,30000,36,67
50,100,12,0,30000,41,60
50,100,12,0,30000,41,60
50,100,17,0,30000,41,61
50,100,17,0,30000,41,61
50,100,11,0,30000,39,62
50,100,11,0,30000,39,62
50,100,11,0,30000,39,62
50,100,17,0,30000,38,63
50,100,17,0,30000,38,63
50,100,14,0,30000,40,62
50,100,9,0,30000,43,59
50,100,14,0,30000,41,60
50,100,14,0,30000,41,60
50,100,7,0,30000,40,61
50,100,7,0,30000,40,61
50,100,13,0,30000,45,56
50,100,14,0,30000,41,60
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,13,0,30000,45,56
50,100,14,0,30000,41,60
50,100,13,0,30000,38,64
50,100,13,0,30000,38,64
50,100,13,0,30000,41,60
50,100,13,0,30000,41,60
50,100,12,0,30000,41,60
50,100,15,0,30000,41,61
50,100,9,0,30000,43,59
50,100,12,0,30000,39,63
50,100,9,0,30000,43,59
50,100,9,0,30000,43,59
50,100,15,0,30000,43,58
50,100,16,0,30000,41,61
50,100,16,0,30000,41,61
50,100,12,0,30000,41,60
50,100,12,0,30000,41,60
50,100,13,0,30000,39,62
50,100,11,0,30000,44,57
50,100,18,0,30000,46,56
50,100,12,0,30000,54,47
50,100,15,0,30000,34,68
50,100,10,0,30000,39,62
50,100,15,0,30000,32,69
50,100,11,0,30000,44,57
50,100,10,0,30000,39,62
50,100,10,0,30000,39,62
50,100,13,0,30000,44,58
50,100,13,0,30000,44,58
50,100,13,0,30000,44,58
50,100,13,0,30000,44,58
50,100,13,0,30000,44,58
50,100,10,0,30000,39,62
50,100,17,0,30000,35,67
50,100,26,0,30000,45,58
50,100,16,0,30000,38,64
50,100,9,0,30000,44,57
50,100,11,0,30000,42,60
50,100,11,0,30000,42,60
50,100,11,0,30000,42,60
50,100,26,0,30000,45,58
50,100,26,0,30000,45,58
50,100,26,0,30000,45,58
50,100,12,0,30000,37,65
50,100,12,0,30000,37,65
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,15,0,30000,36,65
50,100,12,0,30000,49,52
50,100,12,0,30000,49,52
50,100,15,0,30000,36,65
50,100,15,0,30000,36,65
50,100,22,0,30000,40,63
50,100,15,0,30000,36,65
50,100,7,0,30000,36,65
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,13,0,30000,39,62
50,100,7,0,30000,36,65
50,100,7,0,30000,36,65
50,100,16,0,30000,44,60
50,100,11,0,30000,48,54
50,100,11,0,30000,48,54
50,100,11,0,30000,48,54
50,100,12,0,30000,49,52
50,100,10,0,30000,43,60
50,100,12,0,30000,49,52
50,100,10,0,30000,43,60
50,100,10,0,30000,44,58
50,100,12,0,30000,49,52
50,100,12,0,30000,49,52
50,100,12,0,30000,49,52
50,100,11,0,30000,48,54
50,100,22,0,30000,43,59
50,100,11,0,30000,48,54
50,100,17,0,30000,34,67
50,100,22,0,30000,43,59
50,100,22,0,30000,43,59
50,100,13,0,30000,36,66
50,100,11,0,30000,44,58
50,100,10,0,30000,38,65
50,100,17,0,30000,22,79
50,100,10,0,30000,38,65
50,100,14,0,30000,44,58
50,100,17,0,30000,22,79
50,100,16,0,30000,42,59
50,100,16,0,30000,42,59
50,100,10,0,30000,38,65
50,100,14,0,30000,44,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,12,0,30000,43,58
50,100,14,0,30000,42,59
50,100,16,0,30000,43,59
50,100,16,0,30000,43,59
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,37,64
50,100,12,0,30000,37,64
50,100,12,0,30000,46,55
50,100,12,0,30000,46,55
50,100,14,0,30000,42,59
50,100,21,0,30000,32,70
50,100,25,0,30000,35,68
50,100,16,0,30000,43,59
50,100,16,0,30000,43,59
50,100,14,0,30000,37,64
50,100,14,0,30000,37,64
50,100,14,0,30000,37,64
50,100,20,0,30000,32,71
50,100,20,0,30000,32,71
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,12,0,30000,36,65
50,100,12,0,30000,36,65
50,100,11,0,30000,46,56
50,100,11,0,30000,46,56
50,100,11,0,30000,46,56
50,100,11,0,30000,46,56
50,100,11,0,30000,46,56
50,100,22,0,30000,39,65
50,100,22,0,30000,39,65
50,100,17,0,30000,34,67
50,100,22,0,30000,39,65
50,100,10,0,30000,47,54
50,100,10,0,30000,47,54
50,100,22,0,30000,39,65
50,100,10,0,30000,44,58
50,100,10,0,30000,44,58
50,100,12,0,30000,40,61
50,100,20,0,30000,46,55
50,100,9,0,30000,34,67
50,100,15,0,30000,36,65
50,100,8,0,30000,38,63
50,100,12,0,30000,40,61
50,100,12,0,30000,40,61
50,100,12,0,30000,40,61
50,100,12,0,30000,40,61
50,100,12,0,30000,40,61
50,100,20,0,30000,46,55
50,100,20,0,30000,46,55
50,100,20,0,30000,46,55
50,100,21,0,30000,33,69
50,100,22,0,30000,47,56
50,100,21,0,30000,33,69
50,100,16,0,30000,38,64
50,100,16,0,30000,38,64
50,100,16,0,30000,38,64
50,100,16,0,30000,38,64
50,100,16,0,30000,36,66
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,22,0,30000,47,56
50,100,22,0,30000,47,56
50,100,22,0,30000,47,56
50,100,22,0,30000,47,56
50,100,14,0,30000,48,53
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,9,0,30000,41,60
50,100,14,0,30000,48,53
50,100,14,0,30000,48,53
50,100,14,0,30000,48,53
50,100,17,0,30000,41,62
50,100,17,0,30000,41,62
50,100,17,0,30000,41,62
50,100,17,0,30000,41,62
50,100,12,0,30000,55,47
50,100,10,0,30000,39,62
50,100,12,0,30000,55,47
50,100,12,0,30000,55,47
50,100,14,0,30000,41,60
50,100,12,0,30000,55,47
50,100,10,0,30000,39,62
50,100,15,0,30000,45,58
50,100,12,0,30000,55,47
50,100,19,0,30000,36,65
50,100,23,0,30000,36,65
50,100,14,0,30000,41,60
50,100,12,0,30000,55,47
50,100,15,0,30000,45,58
50,100,15,0,30000,45,58
50,100,11,0,30000,41,60
50,100,11,0,30000,41,60
50,100,12,0,30000,39,62
50,100,12,0,30000,39,62
50,100,12,0,30000,39,62
50,100,12,0,30000,39,62
50,100,14,0,30000,41,60
50,100,13,0,30000,49,53
50,100,13,0,30000,49,53
50,100,13,0,30000,49,53
50,100,13,0,30000,49,53
50,100,13,0,30000,49,53
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,11,0,30000,46,55
50,100,23,0,30000,36,65
50,100,15,0,30000,46,55
50,100,15,0,30000,46,55
50,100,18,0,30000,45,56
50,100,12,0,30000,42,59
50,100,11,0,30000,46,55
50,100,12,0,30000,42,59
50,100,12,0,30000,42,59
50,100,12,0,30000,42,59
50,100,15,0,30000,52,49
50,100,15,0,30000,52,49
50,100,15,0,30000,52,49
50,100,15,0,30000,52,49
50,100,15,0,30000,52,49
50,100,10,0,30000,42,59
50,100,10,0,30000,46,55
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,12,0,30000,47,54
50,100,10,0,30000,42,59
50,100,10,0,30000,46,55
50,100,18,0,30000,45,56
50,100,10,0,30000,42,59
50,100,10,0,30000,46,55
50,100,10,0,30000,42,59
50,100,10,0,30000,46,55
50,100,16,0,30000,44,57
50,100,16,0,30000,44,57
50,100,16,0,30000,44,57
50,100,16,0,30000,44,57
50,100,16,0,30000,44,57
50,100,16,0,30000,44,57
50,100,10,0,30000,42,59
50,100,10,0,30000,42,59
50,100,12,0,30000,44,57
50,100,17,0,30000,45,57
50,100,17,0,30000,45,57
50,100,13,0,30000,48,54
50,100,13,0,30000,48,54
50,100,13,0,30000,48,54
50,100,19,0,30000,39,62
50,100,19,0,30000,39,62
50,100,19,0,30000,39,62
50,100,19,0,30000,39,62
50,100,19,0,30000,39,62
50,100,23,0,30000,35,66
50,100,23,0,30000,35,66
50,100,23,0,30000,35,66
50,100,23,0,30000,35,66
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,12,0,30000,47,55
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,18,0,30000,36,66
50,100,18,0,30000,36,66
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,15,0,30000,44,57
50,100,14,0,30000,42,59
50,100,14,0,30000,42,59
50,100,14,0,30000,42,59
50,100,14,0,30000,42,59
50,100,17,0,30000,39,63
50,100,17,0,30000,39,63
50,100,17,0,30000,39,63
50,100,17,0,30000,39,63
50,100,17,0,30000,39,63
50,100,16,0,30000,34,67
50,100,16,0,30000,34,67
50,100,10,0,30000,43,59
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,12,0,30000,43,59
50,100,15,0,30000,46,55
50,100,15,0,30000,41,60
50,100,15,0,30000,41,60
50,100,9,0,30000,39,62
50,100,9,0,30000,39,62
50,100,7,0,30000,34,67
50,100,7,0,30000,34,67
50,100,7,0,30000,34,67
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,15,0,30000,41,61
50,100,9,0,30000,54,48
50,100,9,0,30000,54,48
50,100,9,0,30000,54,48
50,100,12,0,30000,52,49
50,100,11,0,30000,38,63
50,100,11,0,30000,38,63
50,100,11,0,30000,38,63
50,100,11,0,30000,38,63
50,100,11,0,30000,38,63
50,100,11,0,30000,38,63
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,8,0,30000,45,56
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,14,0,30000,38,63
50,100,21,0,30000,40,61
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,12,0,30000,52,49
50,100,8,0,30000,44,58
50,100,8,0,30000,44,58
50,100,8,0,30000,45,56
50,100,18,0,30000,31,70
50,100,18,0,30037,38,66
50,100,20,0,30047,33,68
50,100,15,0,30075,42,59
50,100,15,0,30125,44,59
50,100,13,0,30194,46,55
50,100,23,0,30296,40,64
50,100,12,0,30500,37,65
50,100,14,0,30500,35,67
50,100,14,0,30500,41,60
50,100,23,0,30500,36,66
50,100,17,0,30500,44,58
50,100,17,0,30500,44,58
50,100,15,0,30500,42,60
50,100,14,0,30500,40,61
50,100,16,0,30501,37,65
50,100,27,0,30501,35,69
50,100,19,0,30501,42,61
50,100,8,0,30501,40,61
50,100,30,0,30502,33,72
50,100,13,0,30502,41,61
50,100,19,0,30502,34,70
50,100,17,0,30503,33,69
50,100,14,0,30503,35,66
50,100,23,0,30503,37,66
50,100,20,0,30503,39,66
50,100,16,0,30504,41,63
50,100,17,0,30505,42,61
50,100,20,0,30505,39,63
50,100,22,0,30505,39,62
50,100,12,0,30507,40,61
50,100,15,0,30507,37,66
50,100,15,0,30509,38,63
50,100,13,0,30510,45,57
50,100,18,0,30510,37,67
50,100,18,0,30512,36,66
50,100,12,0,30514,38,63
50,100,13,0,30517,35,67
50,100,16,0,30518,38,63
50,100,18,0,30518,35,69
50,100,14,0,30522,39,64
50,100,14,0,30523,43,58
50,100,29,0,30528,40,65
50,100,20,0,30530,37,66
50,100,18,0,30534,47,55
50,100,20,0,30544,37,68
50,100,18,0,30544,35,68
50,100,17,0,30557,36,65
50,100,15,0,30558,35,67
50,100,14,0,30562,34,67
50,100,13,0,30563,32,69
50,100,15,0,30564,39,62
50,100,12,0,30581,35,66
50,100,12,0,30583,39,62
50,100,19,0,30592,32,69
50,100,15,0,30601,35,67
50,100,17,0,30603,38,63
50,100,12,0,30604,42,60
50,100,12,0,30605,34,67
50,100,16,0,30616,40,63
50,100,18,0,30623,33,68
50,100,17,0,30638,34,67
50,100,15,0,30653,44,59
50,100,22,0,30656,33,70
50,100,16,0,30658,35,68
50,100,18,0,30660,34,67
50,100,15,0,30664,36,67
50,100,10,0,30667,35,66
50,100,23,0,30675,29,73
50,100,17,0,30690,43,60
50,100,9,0,30693,40,61
50,100,15,0,30693,43,59
50,100,26,0,30697,36,70
50,100,11,0,30698,40,62
50,100,18,0,30711,26,76
50,100,24,0,30714,28,75
50,100,16,0,30715,39,63
50,100,35,0,30724,32,76
50,100,16,0,30747,36,67
50,100,16,0,30756,34,67
50,100,23,0,30787,41,64
50,100,12,0,30791,36,65
50,100,16,0,30792,42,61
50,100,11,0,30803,38,63
50,100,24,0,30804,36,66
50,100,13,0,30816,36,65
50,100,14,0,30835,38,64
50,100,12,0,30856,49,53
50,100,28,0,30873,32,70
50,100,16,0,30875,38,63
50,100,22,0,30876,38,63
50,100,21,0,30885,35,69
50,100,22,0,30889,33,70
50,100,19,0,30933,35,68
50,100,22,0,30957,35,70
50,100,9,0,30971,39,62
50,100,16,0,30978,39,62
50,100,14,0,30993,42,61
50,100,17,0,30996,41,62
50,100,15,0,31018,46,56
50,100,18,0,31026,40,64
50,100,18,0,31080,31,71
50,100,17,0,31086,30,72
50,100,15,0,31091,37,65
50,100,13,0,31137,37,65
50,100,19,0,31149,34,70
50,100,22,0,31177,40,61
50,100,12,0,31266,32,69
50,100,17,0,31281,39,62
50,100,22,0,31312,37,67
50,100,14,0,31352,39,65
50,100,8,0,31379,36,65
50,100,19,0,31396,28,73
50,100,21,0,31424,33,70
50,100,11,0,31555,33,68
50,100,24,0,31635,37,65
50,100,20,0,31665,32,72
50,100,19,0,31688,32,70
50,100,20,0,31708,37,68
50,100,7,0,31741,45,56
50,100,12,0,32037,40,63
50,100,28,0,32086,38,66
50,100,20,0,32257,36,69
50,100,13,0,32374,41,61
50,100,18,0,32498,37,67
50,100,15,0,32559,36,67
50,100,23,0,32776,35,69
50,100,17,0,32847,35,67
50,100,20,0,33445,34,68
50,100,16,0,33706,32,71
50,100,19,0,35405,34,69
50,100,15,0,36400,31,73
50,100,10,0,36524,33,69
50,100,15,0,36668,28,74
,,,,,,
50,100,14.136192626,0,30052.2727614748,42.0500376223,59.521820918
