Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,42,74016,1203576,263,239,
8,100,51,113098,1227469,263,238,
8,100,64,162211,1243571,257,244,
8,100,51,116661,1257763,244,258,
8,100,61,150000,1304441,220,281,
8,100,53,137239,1213376,270,232,
8,100,63,156782,1273438,248,254,
8,100,60,151218,1241267,257,244,
8,100,57,128978,1209079,257,244,
8,100,49,105979,1258226,252,249,
8,100,49,105829,1251000,255,246,
8,100,54,145786,1326760,238,263,
8,100,50,126141,1246965,249,254,
8,100,57,126448,1201895,253,248,
8,100,62,146103,1220891,260,241,
8,100,58,130880,1211591,260,241,
8,100,45,97018,1239131,270,231,
8,100,44,83538,1212605,265,237,
8,100,51,106043,1213489,253,248,
8,100,47,108706,1276547,244,257,
8,100,54,125164,1240950,253,249,
8,100,56,133082,1223325,269,234,
8,100,48,93294,1248572,257,246,
8,100,47,101663,1236033,266,236,
8,100,61,142965,1217923,262,239,
8,100,40,74712,1252253,251,250,
8,100,54,104806,1246168,252,250,
8,100,50,106154,1244876,248,253,
8,100,47,87166,1231384,261,242,
8,100,54,139996,1250721,253,249,
8,100,51,114345,1276349,254,248,
8,100,51,124733,1252765,241,262,
8,100,48,92782,1267746,250,251,
8,100,56,123142,1240473,252,249,
8,100,52,107214,1233194,246,255,
8,100,51,121207,1251648,252,249,
8,100,46,90716,1222603,272,229,
8,100,45,88127,1225948,266,235,
8,100,57,129153,1248948,255,248,
8,100,51,124669,1272579,259,242,
8,100,50,101237,1233713,251,252,
8,100,48,113066,1246526,236,266,
8,100,63,159384,1246699,259,244,
8,100,38,78967,1227245,264,237,
8,100,60,146290,1257712,252,250,
8,100,49,112604,1289321,237,266,
8,100,48,112509,1287816,230,271,
8,100,42,92959,1274958,244,257,
8,100,65,165394,1251634,250,251,
8,100,49,117651,1248410,256,245,
8,100,49,112632,1240678,252,249,
8,100,49,95270,1251549,245,257,
8,100,59,149630,1182071,279,222,
8,100,56,137151,1233475,266,236,
8,100,56,151069,1241791,244,257,
8,100,50,119402,1255351,257,244,
8,100,48,118607,1260275,246,255,
8,100,48,111136,1280803,238,264,
8,100,55,120000,1230294,258,243,
8,100,54,126955,1240421,251,251,
8,100,48,90988,1246689,250,252,
8,100,54,140158,1253131,251,250,
8,100,66,176300,1264292,244,257,
8,100,61,141217,1260940,243,258,
8,100,58,128329,1250603,247,255,
8,100,69,199728,1281887,239,263,
8,100,63,174666,1290975,246,256,
8,100,58,142700,1258038,242,259,
8,100,66,180867,1253647,254,248,
8,100,54,120000,1242411,245,258,
8,100,62,144451,1265715,249,253,
8,100,64,170696,1293985,240,262,
8,100,59,142495,1285955,239,262,
8,100,55,119351,1241809,265,236,
8,100,54,140260,1331345,234,267,
8,100,54,136032,1261287,249,253,
8,100,60,149327,1248824,245,256,
8,100,44,81258,1301544,235,266,
8,100,48,112620,1257786,245,256,
8,100,56,133558,1252416,251,252,
8,100,67,171352,1277762,249,254,
8,100,62,174439,1294116,249,254,
8,100,38,64578,1215258,254,248,
8,100,64,160529,1259627,244,258,
8,100,54,131736,1301914,236,265,
8,100,47,105582,1230456,259,243,
8,100,47,97489,1273146,239,262,
8,100,64,155339,1275646,260,242,
8,100,65,158406,1244930,258,246,
8,100,63,155629,1259485,248,254,
8,100,78,202347,1237558,266,237,
8,100,52,114458,1276001,249,252,
8,100,47,115866,1266535,256,245,
8,100,43,89239,1292640,233,268,
8,100,40,97951,1296942,254,248,
8,100,58,140157,1218193,252,249,
8,100,56,132734,1232291,257,244,
8,100,52,131468,1247479,255,247,
8,100,70,180446,1295587,241,260,
8,100,56,148722,1287414,245,256,
8,100,51,97822,1231355,257,246,
8,100,54,113018,1263346,236,265,
8,100,59,143043,1257847,257,244,
8,100,70,180000,1290261,232,270,
8,100,52,116185,1282463,240,263,
8,100,56,126858,1303140,235,267,
8,100,53,122537,1214952,256,245,
8,100,66,177040,1276036,243,260,
8,100,62,148568,1270515,258,245,
8,100,65,164811,1253313,250,251,
8,100,45,94513,1294700,256,246,
8,100,45,97614,1283863,253,248,
8,100,59,150000,1305385,227,274,
8,100,57,129638,1323897,225,276,
8,100,53,132699,1237722,250,252,
8,100,60,149677,1313461,230,271,
8,100,50,117689,1248182,252,249,
8,100,65,171339,1252437,253,248,
8,100,48,90582,1302054,238,263,
8,100,58,136968,1248710,251,250,
8,100,67,171331,1293856,245,259,
8,100,48,110676,1249955,253,248,
8,100,61,150817,1251020,245,256,
8,100,44,88052,1239031,256,246,
8,100,38,76915,1272116,247,254,
8,100,57,123201,1276034,251,251,
8,100,51,115956,1237804,252,251,
8,100,70,172277,1250743,244,260,
8,100,53,139832,1328227,228,274,
8,100,47,94519,1291114,246,255,
8,100,53,128185,1220091,269,235,
8,100,60,150264,1321873,227,274,
8,100,44,86369,1235704,263,238,
8,100,52,117990,1274363,241,261,
8,100,63,153131,1272733,248,254,
8,100,48,101428,1256828,263,238,
8,100,55,127464,1293636,242,261,
8,100,58,146004,1325002,232,269,
8,100,46,101136,1262756,241,260,
8,100,54,127885,1279039,249,252,
8,100,46,93311,1299245,242,259,
8,100,57,137392,1297293,243,258,
8,100,45,88881,1255244,250,251,
8,100,55,133088,1263148,237,266,
8,100,51,115333,1289026,237,265,
8,100,60,143114,1257440,257,246,
8,100,70,180857,1293543,233,269,
8,100,44,89011,1323862,244,258,
8,100,48,99087,1290808,237,265,
8,100,61,152900,1302404,233,269,
8,100,65,170234,1314850,226,278,
8,100,40,67896,1328974,228,274,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,53.7818181818,125483.340909091,1255473.14090909,251.0090909091,250.6545454545,0
