Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,50,35026,497160,244,257,
20,100,48,32087,483314,259,242,
20,100,50,33633,498713,242,260,
20,100,50,36529,494990,246,255,
20,100,64,60000,487382,256,246,
20,100,57,48315,484790,248,253,
20,100,59,49861,489098,253,248,
20,100,46,31832,495911,249,252,
20,100,58,41168,502356,250,253,
20,100,61,60000,500732,241,260,
20,100,56,38926,491410,249,252,
20,100,61,55852,499163,255,247,
20,100,57,50474,505540,242,259,
20,100,44,30000,509546,244,260,
20,100,50,32502,520428,238,263,
20,100,61,48316,505301,241,260,
20,100,50,33255,494143,249,253,
20,100,48,32491,501872,246,257,
20,100,50,37049,491672,248,255,
20,100,47,32712,512134,243,258,
20,100,49,31574,497278,247,255,
20,100,53,34409,498159,245,258,
20,100,53,37752,499912,242,259,
20,100,49,34110,499637,244,258,
20,100,69,64183,513444,236,266,
20,100,65,60000,498678,235,267,
20,100,51,39885,504330,233,268,
20,100,49,30540,509128,246,257,
20,100,52,40008,505098,246,255,
20,100,56,45643,506231,236,265,
20,100,58,41310,503733,253,251,
20,100,59,51869,495748,254,249,
20,100,45,30000,500772,257,244,
20,100,50,33668,514863,241,260,
20,100,64,60000,498761,250,255,
20,100,50,32480,495024,249,253,
20,100,45,30000,489035,257,244,
20,100,49,34197,490202,265,237,
20,100,61,58768,524013,235,268,
20,100,50,33409,516676,233,268,
20,100,43,30000,500967,248,253,
20,100,63,56677,499583,250,251,
20,100,49,32150,503870,247,254,
20,100,57,38457,505174,239,263,
20,100,69,60043,499865,256,247,
20,100,54,44844,500377,249,252,
20,100,49,39108,491602,260,241,
20,100,59,56759,494682,253,248,
20,100,59,47615,522882,229,273,
20,100,57,50450,496023,241,260,
20,100,59,52704,493668,259,242,
20,100,47,30000,501174,258,243,
20,100,59,50451,489524,246,255,
20,100,47,32240,502969,239,264,
20,100,50,33759,497628,243,259,
20,100,59,48480,498542,247,254,
20,100,47,34245,493556,242,259,
20,100,64,60000,496232,246,257,
20,100,54,43050,504687,238,264,
20,100,56,46452,489166,248,253,
20,100,54,39904,498693,252,251,
20,100,61,49563,504036,235,266,
20,100,44,30000,496619,248,253,
20,100,67,60000,495246,259,243,
20,100,57,44389,499508,238,263,
20,100,52,36461,490937,252,249,
20,100,53,52494,506178,239,262,
20,100,59,46801,507649,239,262,
20,100,48,35028,500415,259,242,
20,100,56,51609,524663,231,270,
20,100,61,41628,497049,251,250,
20,100,64,60000,507874,230,271,
20,100,51,44316,499705,252,252,
20,100,43,30000,497728,261,240,
20,100,56,44025,499250,249,255,
20,100,57,42611,512850,237,264,
20,100,61,52223,492280,252,250,
20,100,63,43920,512924,230,273,
20,100,53,35797,499479,238,264,
20,100,62,60000,508351,236,265,
20,100,53,31192,508909,239,262,
20,100,62,60000,512380,246,257,
20,100,42,30000,497001,262,240,
20,100,52,33204,498042,236,265,
20,100,47,31616,506879,241,261,
20,100,54,33001,501602,249,252,
20,100,55,44352,494219,252,249,
20,100,49,30703,487995,264,237,
20,100,73,75805,513537,245,257,
20,100,61,47171,500922,241,261,
20,100,64,60000,501347,248,253,
20,100,55,49522,501136,257,244,
20,100,56,39326,499167,253,249,
20,100,54,32112,502997,248,254,
20,100,52,36151,509828,241,260,
20,100,44,30000,496675,244,257,
20,100,49,36097,504931,243,258,
20,100,54,34937,506220,239,262,
20,100,60,43860,494022,243,259,
20,100,54,46756,505833,236,266,
20,100,59,45954,507161,227,274,
20,100,59,60000,495596,266,235,
20,100,48,30503,494488,255,246,
20,100,47,31083,498719,254,247,
20,100,54,36468,508539,255,248,
20,100,77,72389,502680,232,269,
20,100,47,30897,499890,244,257,
20,100,50,33151,508307,240,261,
20,100,62,49239,499671,239,262,
20,100,50,33744,500238,248,253,
20,100,57,43509,510604,233,269,
20,100,51,34968,512150,245,256,
20,100,54,37296,497860,243,260,
20,100,60,57947,521121,228,273,
20,100,58,49834,493576,254,248,
20,100,66,60000,513124,237,265,
20,100,56,40069,515125,228,273,
20,100,65,60000,509397,231,270,
20,100,60,40548,505137,244,260,
20,100,47,36760,493797,253,249,
20,100,52,34486,491004,248,253,
20,100,56,36504,497060,245,259,
20,100,59,53131,536823,216,285,
20,100,48,30000,506478,243,260,
20,100,60,42665,500200,247,254,
20,100,68,60835,512642,237,265,
20,100,59,59827,496010,231,270,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,53.9136363636,41221.1045454546,493957.65,250.7681818182,250.8772727273,
