Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,10,8584,240366,51,50,
8,100,9,8758,226070,56,45,
8,100,13,9097,222342,52,49,
8,100,13,9106,242809,54,48,
8,100,11,9112,253254,51,51,
8,100,10,9205,228772,58,43,
8,100,11,9620,251327,47,54,
8,100,10,10640,232334,55,46,
8,100,10,10761,228093,57,45,
8,100,11,10965,275418,43,58,
8,100,11,11141,255341,50,51,
8,100,11,11185,250594,48,53,
8,100,9,11354,269807,44,57,
8,100,11,11960,255435,47,54,
8,100,12,12085,222819,57,45,
8,100,12,12273,228966,54,47,
8,100,10,13535,243869,53,48,
8,100,12,13702,274581,49,53,
8,100,10,13748,238676,52,49,
8,100,11,14112,240882,48,53,
8,100,11,14163,241914,51,51,
8,100,11,14496,257026,51,51,
8,100,11,14549,255957,48,54,
8,100,12,14685,235078,51,50,
8,100,12,14710,246648,49,52,
8,100,11,14876,236024,59,42,
8,100,10,14957,243742,48,53,
8,100,12,15298,257507,47,54,
8,100,12,15487,263970,49,52,
8,100,12,15694,247705,53,49,
8,100,10,16248,247453,48,53,
8,100,11,16730,232661,59,43,
8,100,10,16777,226657,54,47,
8,100,12,17124,230683,57,44,
8,100,12,17560,241129,53,48,
8,100,12,17838,239565,55,46,
8,100,11,17998,246534,54,47,
8,100,11,18506,272917,41,60,
8,100,11,19096,257072,46,56,
8,100,12,19527,240756,51,51,
8,100,10,19977,229183,58,43,
8,100,11,20716,226984,56,46,
8,100,11,21961,269721,42,60,
8,100,12,22170,252976,49,52,
8,100,12,22225,227967,54,49,
8,100,11,22700,224367,53,48,
8,100,11,22786,250092,49,52,
8,100,13,23669,241954,51,51,
8,100,13,23932,256910,53,49,
8,100,12,24135,246384,48,53,
8,100,12,24652,246766,51,50,
8,100,12,24758,235344,50,51,
8,100,14,25160,267903,40,61,
8,100,12,25180,252037,51,52,
8,100,11,25675,230186,49,52,
8,100,12,25964,235057,51,50,
8,100,12,26183,245436,49,52,
8,100,14,26495,212859,64,38,
8,100,13,26578,229758,52,50,
8,100,14,26581,235912,57,45,
8,100,13,26661,268334,50,52,
8,100,13,27580,245124,54,48,
8,100,12,27640,243961,53,49,
8,100,14,28127,263541,46,55,
8,100,13,29104,234145,57,45,
8,100,12,29836,245291,53,49,
8,100,16,30000,241429,54,48,
8,100,17,30000,248131,51,51,
8,100,13,30000,239383,55,47,
8,100,12,30000,217800,58,43,
8,100,15,30000,241589,54,47,
8,100,14,30000,228396,55,46,
8,100,12,30000,229890,52,49,
8,100,15,30000,247005,54,49,
8,100,15,30000,240378,54,48,
8,100,12,30000,217157,58,43,
8,100,15,30000,224916,56,46,
8,100,14,30000,253598,52,49,
8,100,14,30000,252203,49,53,
8,100,16,30000,247067,52,50,
8,100,14,30000,276700,45,56,
8,100,13,30000,246395,55,47,
8,100,13,30000,234204,58,44,
8,100,15,30000,264517,43,58,
8,100,13,30000,268012,42,59,
8,100,13,30000,252468,52,50,
8,100,15,30000,234027,55,48,
8,100,14,30000,232001,53,48,
8,100,15,30000,243605,50,52,
8,100,12,30000,246579,48,53,
8,100,16,30000,250569,52,52,
8,100,13,30000,239177,53,48,
8,100,17,30000,263105,47,56,
8,100,13,30000,243775,51,51,
8,100,15,30000,249093,49,52,
8,100,14,30000,260481,48,54,
8,100,15,30000,250513,49,53,
8,100,15,30000,256608,50,51,
8,100,13,30000,247703,51,51,
8,100,18,30000,247143,50,51,
8,100,17,30000,246072,51,51,
8,100,13,30000,290426,37,66,
8,100,14,30000,253473,42,59,
8,100,15,30000,256145,46,56,
8,100,14,30000,240754,53,49,
8,100,13,30000,248715,56,46,
8,100,13,30000,256055,48,53,
8,100,11,30000,256205,46,55,
8,100,14,30000,246206,53,49,
8,100,13,30000,251650,47,54,
8,100,12,30000,265898,43,59,
8,100,15,30000,229728,59,44,
8,100,16,30000,253938,57,45,
8,100,18,30000,261695,46,57,
8,100,13,30000,267833,51,50,
8,100,16,30000,263959,43,60,
8,100,11,30000,255366,48,54,
8,100,15,30000,251418,49,52,
8,100,13,30000,275289,54,48,
8,100,13,30000,237452,54,48,
8,100,14,30000,227806,62,40,
8,100,15,30000,263045,48,56,
8,100,12,30000,264150,46,56,
8,100,16,30000,263913,42,59,
8,100,14,30000,241708,53,50,
8,100,16,30000,258512,48,54,
8,100,12,30000,247136,47,54,
8,100,15,30000,275547,42,60,
8,100,17,30520,224329,53,48,
8,100,17,30524,262450,45,56,
8,100,19,30528,252500,46,56,
8,100,16,30557,230902,55,47,
8,100,16,30591,249756,48,54,
8,100,18,30933,238855,48,53,
8,100,16,31192,264468,44,58,
8,100,18,32162,264571,46,57,
8,100,18,32171,259842,47,55,
8,100,17,32268,263623,51,53,
8,100,20,34397,244387,48,54,
8,100,18,35911,271641,50,54,
8,100,18,37083,263294,45,57,
8,100,19,37727,280778,41,61,
8,100,20,38167,242925,50,54,
8,100,19,39446,250911,50,52,
8,100,17,46747,240009,53,49,
8,100,19,47081,274459,38,63,
8,100,20,55104,261458,49,52,
8,100,22,55206,246692,52,50,
8,100,22,60000,277658,48,56,
8,100,22,60000,237518,51,50,
8,100,21,60000,265238,39,63,
8,100,24,61525,296609,34,70,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,12.6057692308,20257.0240384615,245701.317307692,51.0384615385,50.5240384615,0
