Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,2594,3304956,12638768,2447,7554,
20,100,2514,3127259,12556344,2495,7509,
20,100,2537,3176859,12434553,2587,7414,
20,100,2514,3151547,12574943,2480,7522,
20,100,2587,3242645,12502847,2516,7487,
20,100,2693,3384057,12540576,2459,7544,
20,100,2554,3199416,12639993,2427,7574,
20,100,2676,3388146,12549013,2482,7520,
20,100,2550,3161899,12582118,2463,7540,
20,100,2647,3284314,12533026,2456,7545,
20,100,2705,3393284,12565851,2470,7536,
20,100,2348,2880132,12471703,2566,7437,
20,100,2384,2973452,12481389,2530,7473,
20,100,2429,3020676,12467952,2520,7482,
20,100,2409,3016920,12500519,2554,7447,
20,100,2479,3116200,12489224,2534,7468,
20,100,2347,2902128,12553084,2511,7490,
20,100,2462,3092272,12557053,2485,7516,
20,100,2485,3106634,12500477,2513,7490,
20,100,2485,3093243,12573750,2492,7510,
20,100,2467,3099004,12550830,2492,7511,
20,100,2501,3120301,12506815,2514,7490,
20,100,2413,2982155,12515683,2530,7471,
20,100,2487,3123996,12532043,2490,7511,
20,100,2609,3287169,12631331,2401,7601,
20,100,2537,3161451,12504685,2525,7479,
20,100,2502,3100742,12514764,2534,7469,
20,100,2433,3025809,12483179,2533,7469,
20,100,2556,3204778,12479655,2526,7477,
20,100,2624,3307885,12541880,2503,7498,
20,100,2605,3280707,12542330,2507,7494,
20,100,2591,3224782,12544045,2479,7522,
20,100,2634,3336865,12628879,2446,7555,
20,100,2580,3233794,12499899,2508,7493,
20,100,2593,3231334,12566541,2470,7531,
20,100,2603,3242108,12602474,2441,7561,
20,100,2648,3333345,12574059,2478,7524,
20,100,2640,3294021,12489797,2562,7439,
20,100,2805,3530060,12546257,2466,7535,
20,100,2698,3366049,12518230,2544,7458,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,2512.7073170732,3137828.07317073,12533564.5853659,2501.3821138211,7500.3902439024,0
