Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,32,90000,336857,24,81,
8,100,30,90000,332350,17,87,
8,100,32,90000,342155,20,85,
8,100,28,90000,365626,23,83,
8,100,29,90000,321003,25,80,
8,100,32,90000,325309,27,76,
8,100,28,90000,336982,22,80,
8,100,27,90000,330000,25,80,
8,100,31,90000,331182,25,81,
8,100,28,90000,341041,18,83,
8,100,28,90000,347940,24,80,
8,100,28,90000,343464,22,81,
8,100,31,90000,361736,15,90,
8,100,33,94049,342292,24,80,
8,100,33,101172,319431,27,79,
8,100,34,105432,328457,23,80,
8,100,34,108879,360000,19,88,
8,100,35,109463,305037,25,76,
8,100,35,120000,356763,12,90,
8,100,36,120000,325986,20,83,
8,100,37,120000,362794,18,85,
8,100,36,120000,343230,18,87,
8,100,40,120605,330000,17,86,
8,100,47,150000,358871,17,84,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,20.8866995074,54325.315270936,318395.832512315,25.6157635468,76.7339901478,0.1361702128
