Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline
100,100,750,152825,1112208,1942,3060
100,100,750,150000,1083930,2011,2990
100,100,750,154804,1102388,1957,3045
100,100,750,150314,1090604,2000,3001
100,100,750,150000,1091274,2022,2980
100,100,751,151028,1095588,1980,3021
100,100,752,153332,1087376,2028,2973
100,100,752,152029,1104191,1948,3054
100,100,753,153482,1090429,2015,2986
100,100,753,152324,1093013,1993,3009
100,100,753,153749,1100912,1961,3040
100,100,753,150000,1091403,2002,2999
100,100,754,152489,1098683,2019,2982
100,100,755,151148,1103462,1982,3019
100,100,755,151527,1105862,1952,3051
100,100,755,153331,1096010,1991,3011
100,100,755,153209,1106379,1953,3048
100,100,756,152207,1078630,2078,2924
100,100,756,155002,1087312,2020,2983
100,100,757,156059,1084809,2017,2984
100,100,757,151490,1102265,1962,3039
100,100,757,152001,1088377,1994,3007
100,100,758,151487,1092269,1969,3032
100,100,759,151030,1091838,2009,2994
100,100,759,154355,1109441,1958,3044
100,100,760,153135,1091843,2013,2988
100,100,761,150000,1079530,2054,2947
100,100,761,153913,1102727,1959,3042
100,100,762,156976,1089956,2028,2973
100,100,762,154989,1102503,1976,3025
100,100,762,150343,1098611,2000,3001
100,100,762,153002,1093880,2032,2969
100,100,763,157687,1100785,1950,3051
100,100,763,154569,1096356,1999,3002
100,100,763,153228,1097537,1957,3045
100,100,763,154815,1096438,1987,3014
100,100,763,150000,1087820,2001,3001
100,100,763,155641,1091954,2008,2993
100,100,763,148107,1073317,2090,2911
100,100,764,153138,1094008,2028,2974
100,100,764,152030,1093002,1998,3003
100,100,765,157696,1095565,1975,3026
100,100,765,154565,1096644,2019,2982
100,100,765,153846,1104382,1958,3043
100,100,765,152017,1088259,2036,2965
100,100,766,153864,1092443,1983,3018
100,100,766,154060,1096737,1992,3009
100,100,766,155191,1089834,2011,2991
100,100,766,153349,1100312,1970,3032
100,100,766,158221,1088601,2042,2960
100,100,766,152994,1086492,2025,2977
100,100,766,154099,1082316,2031,2970
100,100,767,155188,1102120,1948,3053
100,100,767,154177,1096181,1997,3004
100,100,767,155906,1084892,2013,2988
100,100,767,156296,1084718,2026,2976
100,100,767,158181,1092020,1998,3004
100,100,768,158089,1105609,1919,3082
100,100,768,156220,1102493,2007,2994
100,100,769,156875,1079642,2060,2942
100,100,769,155954,1095539,1971,3030
100,100,769,157052,1108958,1922,3079
100,100,769,154384,1095594,1962,3040
100,100,770,151926,1098356,1977,3024
100,100,770,161750,1099359,1983,3019
100,100,770,155969,1092468,2028,2974
100,100,770,153960,1098434,1969,3032
100,100,771,155179,1093768,2004,2997
100,100,771,155106,1084604,2022,2979
100,100,771,160135,1084515,2041,2963
100,100,772,157738,1095970,2012,2990
100,100,772,155658,1094886,1981,3022
100,100,772,155362,1091868,2060,2942
100,100,773,158426,1083268,2026,2975
100,100,773,153956,1100577,2008,2993
100,100,773,155074,1080563,2028,2974
100,100,773,158428,1102391,1940,3064
100,100,774,158205,1095671,2019,2982
100,100,775,161158,1110907,1924,3077
100,100,775,155560,1102548,1981,3020
100,100,776,156414,1101268,1963,3038
100,100,776,157295,1102020,1994,3007
100,100,776,156937,1089204,2022,2979
100,100,777,157889,1087423,2006,2996
100,100,777,161149,1100212,2028,2973
100,100,777,162140,1102560,1935,3066
100,100,778,158216,1091654,1971,3032
100,100,778,161402,1101192,1973,3029
100,100,778,158349,1090258,2032,2969
100,100,779,161592,1083655,2017,2985
100,100,779,160235,1101846,1934,3067
100,100,779,154692,1082841,2018,2983
100,100,780,159445,1080615,2017,2985
100,100,782,162211,1089906,1983,3019
100,100,782,159692,1092651,2003,2999
100,100,782,161078,1091712,1993,3009
100,100,782,160086,1102037,1942,3059
100,100,782,156871,1098123,1981,3021
100,100,782,162396,1108279,1940,3061
100,100,783,161035,1089180,2034,2968
100,100,784,160681,1100230,1971,3030
100,100,784,157748,1093743,2007,2994
100,100,784,154431,1080658,2039,2962
100,100,784,154431,1080658,2039,2962
100,100,784,158907,1089406,2033,2968
100,100,785,164766,1100784,1952,3051
100,100,786,163098,1089008,2018,2983
100,100,788,165038,1113625,1928,3073
100,100,788,164238,1100297,2002,2999
100,100,788,164996,1087319,2022,2979
100,100,788,159383,1084438,2035,2966
100,100,788,157797,1094343,2002,2999
100,100,788,162812,1092853,1998,3003
100,100,788,160756,1091091,2005,2996
100,100,789,161258,1090420,1985,3017
100,100,789,160404,1097328,2002,3000
100,100,789,161338,1084496,2040,2961
100,100,789,156341,1102016,1977,3024
100,100,790,160671,1089203,2029,2972
100,100,790,162411,1098312,1985,3017
100,100,791,160183,1089442,2076,2925
100,100,792,161858,1088714,2019,2982
100,100,792,159120,1081656,2054,2947
100,100,792,158553,1091747,1983,3019
100,100,792,159618,1095925,2008,2993
100,100,792,158975,1090621,1983,3018
100,100,793,158101,1092497,2031,2970
100,100,793,161032,1098314,2025,2976
100,100,794,166965,1094410,1989,3012
100,100,794,160736,1084463,2043,2959
100,100,795,169317,1092518,2002,2999
100,100,795,163986,1096646,2017,2985
100,100,795,163432,1084884,2041,2962
100,100,795,159574,1102695,2013,2988
100,100,796,161885,1094248,2001,3001
100,100,796,160916,1103804,1966,3036
100,100,797,162511,1085890,2002,2999
100,100,797,165073,1101978,2027,2974
100,100,798,171297,1100883,1970,3031
100,100,798,161800,1096485,1986,3016
100,100,798,160089,1099281,1957,3044
100,100,798,159128,1091020,2011,2991
100,100,799,165277,1094587,1999,3002
100,100,799,158913,1087510,2026,2977
100,100,800,162828,1085763,2035,2966
100,100,800,161702,1093959,2016,2986
100,100,800,165964,1102005,1969,3032
100,100,801,167586,1100646,1998,3005
100,100,801,162331,1100353,2007,2996
100,100,801,163186,1096306,1982,3020
100,100,802,162451,1099802,1957,3044
100,100,802,159752,1098564,1967,3034
100,100,803,160436,1104315,1977,3024
100,100,803,164705,1098342,2017,2987
100,100,804,164560,1090761,2034,2968
100,100,804,162235,1106592,1946,3055
100,100,805,162589,1089400,1988,3013
100,100,805,165545,1096178,1995,3008
100,100,805,167480,1087430,2026,2975
100,100,805,166211,1096182,2007,2995
100,100,805,166130,1087940,2045,2959
100,100,806,169147,1089414,2037,2964
100,100,806,164129,1082247,2046,2955
100,100,806,163291,1085273,2041,2960
100,100,807,160677,1084287,2057,2945
100,100,807,164524,1081990,2052,2949
100,100,808,163465,1099319,1999,3002
100,100,808,165293,1096277,1965,3036
100,100,809,171295,1106109,1945,3058
100,100,809,166577,1088695,2025,2977
100,100,809,168397,1103537,1954,3047
100,100,809,168727,1087893,2025,2976
100,100,809,164159,1087938,1988,3013
100,100,810,164535,1086744,2005,2996
100,100,811,162564,1092070,2007,2994
100,100,812,167247,1101058,1960,3041
100,100,812,166206,1090498,2041,2961
100,100,812,168069,1090619,1980,3021
100,100,812,164170,1089700,1988,3014
100,100,812,164810,1102721,1950,3053
100,100,813,166521,1082861,2038,2963
100,100,813,164869,1104687,1944,3058
100,100,814,168397,1097969,1966,3035
100,100,814,168290,1090723,1993,3008
100,100,815,171862,1089014,2003,3000
100,100,815,166964,1079123,2048,2953
100,100,816,168823,1089263,2029,2976
100,100,816,169792,1094113,1971,3031
100,100,816,167761,1100665,1943,3059
100,100,816,167278,1095593,2001,3001
100,100,816,169100,1103515,1952,3051
100,100,817,164898,1094246,1980,3021
100,100,817,162566,1093061,1987,3014
100,100,818,166682,1106848,1916,3085
100,100,819,169680,1094851,2014,2988
100,100,819,167519,1097997,1979,3022
100,100,820,165999,1095435,2001,3002
100,100,820,169901,1094441,2021,2981
100,100,820,175819,1086415,2009,2994
100,100,820,167590,1100409,1972,3029
100,100,820,170338,1090221,2028,2976
100,100,821,169564,1101956,1986,3017
100,100,823,173303,1109578,1961,3041
100,100,823,168204,1100880,1957,3044
100,100,823,174672,1108835,1974,3027
100,100,823,173577,1095041,2010,2991
100,100,824,167152,1086915,2001,3000
100,100,825,175456,1091661,2000,3001
100,100,826,176596,1108145,1977,3024
100,100,826,174114,1102240,1960,3041
100,100,826,170648,1084867,2012,2989
100,100,827,171029,1090405,2011,2992
100,100,827,170804,1100390,1941,3063
100,100,827,167806,1100603,1984,3019
100,100,827,171667,1091213,1996,3005
100,100,830,174119,1091754,2026,2975
100,100,830,172127,1099087,1990,3012
100,100,831,171105,1099954,1936,3066
100,100,834,177943,1098162,1974,3027
100,100,835,174189,1088405,2053,2950
100,100,836,167883,1100191,1991,3010
100,100,837,176113,1105459,1948,3054
100,100,837,180000,1109788,1944,3057
100,100,838,179595,1111598,1928,3074
100,100,838,171413,1094275,1966,3036
100,100,840,175433,1099218,1965,3037
100,100,842,172011,1104110,1972,3029
100,100,845,172376,1090222,2019,2983
100,100,845,173292,1102677,1952,3050
100,100,847,180060,1109346,1934,3067
100,100,850,172636,1082219,2038,2963
100,100,852,174409,1094969,1989,3012
100,100,854,180517,1090448,2011,2990
100,100,858,184579,1101168,1992,3010
100,100,858,178693,1101453,1960,3043
100,100,861,181835,1096250,1987,3016
100,100,862,177130,1094556,1989,3014
100,100,864,182938,1098174,1978,3026
100,100,866,180963,1105307,1927,3074
100,100,873,180000,1084527,2034,2967
100,100,876,180000,1095947,1999,3005
100,100,882,184371,1095324,1982,3020
100,100,885,186205,1098683,2008,2994
100,100,885,183236,1088022,2016,2987
100,100,887,182310,1093838,1987,3017
100,100,891,187143,1099408,1946,3055
100,100,895,193193,1092453,1991,3011
100,100,897,189723,1090565,1987,3015
100,100,901,190507,1105190,1971,3030
100,100,913,189930,1088081,2046,2955
,,,,,,
100,100,779.1538461538,158595.132307692,1094032.29230769,1999.2153846154,3002.3692307692
